"name","team","url","age"
"Bill Tuiloma","Portland Timbers 2","https://www.uslsoccer.com/bill-tuiloma",23
"Darixon Vuelto","Portland Timbers 2","https://www.uslsoccer.com/darixon-vuelto",20
"Augustine Williams","Portland Timbers 2","https://www.uslsoccer.com/augustine-williams",20
"Eryk Williamson","Portland Timbers 2","https://www.uslsoccer.com/eryk-williamson",21
"Renzo Zambrano","Portland Timbers 2","https://www.uslsoccer.com/renzo-zambrano",23
"Danilo Acosta","Real Monarchs SLC","https://www.uslsoccer.com/danilo-acosta",20
"Charlie Adams","Real Monarchs SLC","https://www.uslsoccer.com/charlie-adams",24
"Corey Baird","Real Monarchs SLC","https://www.uslsoccer.com/corey-baird",22
"Shawn Barry","Real Monarchs SLC","https://www.uslsoccer.com/shawn-barry",28
"Nick Besler","Real Monarchs SLC","https://www.uslsoccer.com/nick-besler",25
"Jack Blake","Real Monarchs SLC","https://www.uslsoccer.com/jack-blake",33
"Andrew Brody","Real Monarchs SLC","https://www.uslsoccer.com/andrew-brody",23
"Alexis Canales","Real Monarchs SLC","https://www.uslsoccer.com/alexis-canales",19
"Maikel Chang","Real Monarchs SLC","https://www.uslsoccer.com/maikel-chang",27
"David Diosa","Real Monarchs SLC","https://www.uslsoccer.com/david-diosa",25
"Michael Gallagher","Real Monarchs SLC","https://www.uslsoccer.com/michael-gallagher",23
"Rafael Guerrero","Real Monarchs SLC","https://www.uslsoccer.com/rafael-guerrero",16
"Josh Heard","Real Monarchs SLC","https://www.uslsoccer.com/josh-heard",23
"Adam Henley","Real Monarchs SLC","https://www.uslsoccer.com/adam-henley",24
"José Hernández","Real Monarchs SLC","https://www.uslsoccer.com/jose-hernandez",22
"Aaron Herrera","Real Monarchs SLC","https://www.uslsoccer.com/aaron-herrera",21
"Chandler Hoffman","Real Monarchs SLC","https://www.uslsoccer.com/chandler-hoffman",27
"David Horst","Real Monarchs SLC","https://www.uslsoccer.com/david-horst",32
"Alex Horwath","Real Monarchs SLC","https://www.uslsoccer.com/alex-horwath",31
"Juan Ignacio Mare","Real Monarchs SLC","https://www.uslsoccer.com/juan-ignacio-mare",23
"Masta Kacher","Real Monarchs SLC","https://www.uslsoccer.com/masta-kacher",22
"Jacob Jackson","Real Monarchs SLC","https://www.uslsoccer.com/jacob-jackson",18
"Richard Ledezma","Real Monarchs SLC","https://www.uslsoccer.com/richard-ledezma",17
"Jake Leeker","Real Monarchs SLC","https://www.uslsoccer.com/jake-leeker",23
"Brooks Lennon","Real Monarchs SLC","https://www.uslsoccer.com/brooks-lennon",20
"Ricky Lopez-Espin","Real Monarchs SLC","https://www.uslsoccer.com/ricky-lopez-espin",22
"Glademir Mendoza","Real Monarchs SLC","https://www.uslsoccer.com/glademir-mendoza",18
"Lyes Mezine","Real Monarchs SLC","https://www.uslsoccer.com/lyes-mezine",19
"James Moberg","Real Monarchs SLC","https://www.uslsoccer.com/james-moberg",24
"Luke Mulholland","Real Monarchs SLC","https://www.uslsoccer.com/luke-mulholland",29
"David Ochoa","Real Monarchs SLC","https://www.uslsoccer.com/david-ochoa",17
"Taylor Peay","Real Monarchs SLC","https://www.uslsoccer.com/taylor-peay",26
"Demar Phillips","Real Monarchs SLC","https://www.uslsoccer.com/demar-phillips",34
"Konrad Plewa","Real Monarchs SLC","https://www.uslsoccer.com/konrad-plewa",26
"Justin Portillo","Real Monarchs SLC","https://www.uslsoccer.com/justin-portillo",25
"Andrew Putna","Real Monarchs SLC","https://www.uslsoccer.com/andrew-putna",23
"Pablo Ruiz","Real Monarchs SLC","https://www.uslsoccer.com/pablo-ruiz",19
"Kalen Ryden","Real Monarchs SLC","https://www.uslsoccer.com/kalen-ryden",27
"Sebastian Saucedo","Real Monarchs SLC","https://www.uslsoccer.com/sebastian-saucedo",21
"Marcelo Silva","Real Monarchs SLC","https://www.uslsoccer.com/marcelo-silva",29
"Sebastian Soto","Real Monarchs SLC","https://www.uslsoccer.com/sebastian-soto",17
"Connor Sparrow","Real Monarchs SLC","https://www.uslsoccer.com/connor-sparrow",24
"Sammy Tojaga","Real Monarchs SLC","https://www.uslsoccer.com/sammy-tojaga",18
"Sebastián Velásquez","Real Monarchs SLC","https://www.uslsoccer.com/sebastian-velasquez",27
"Rhys Williams","Real Monarchs SLC","https://www.uslsoccer.com/rhys-williams",22
"Guy Abend","Reno 1868 FC","https://www.uslsoccer.com/guy-abend",27
"Jacob Akanyirige","Reno 1868 FC","https://www.uslsoccer.com/jacob-akanyirige",16
"Matt Bersano","Reno 1868 FC","https://www.uslsoccer.com/matt-bersano",25
"Sean Bieker","Reno 1868 FC","https://www.uslsoccer.com/sean-bieker",24
"Brian Brown","Reno 1868 FC","https://www.uslsoccer.com/brian-brown",25
"Eric Calvillo","Reno 1868 FC","https://www.uslsoccer.com/eric-calvillo",20
"Zach Carroll","Reno 1868 FC","https://www.uslsoccer.com/zach-carroll",24
"Seth Casiple","Reno 1868 FC","https://www.uslsoccer.com/seth-casiple",24
"Darwin Espinal","Reno 1868 FC","https://www.uslsoccer.com/darwin-espinal",23
"Luis Felipe Fernandes","Reno 1868 FC","https://www.uslsoccer.com/luis-felipe-fernandes",22
"Sam Gleadle","Reno 1868 FC","https://www.uslsoccer.com/sam-gleadle",22
"Brenton Griffiths","Reno 1868 FC","https://www.uslsoccer.com/brenton-griffiths",27
"Antoine Hoppenot","Reno 1868 FC","https://www.uslsoccer.com/antoine-hoppenot",27
"Kyle Ihn","Reno 1868 FC","https://www.uslsoccer.com/kyle-ihn",23
"Thomas Janjigian","Reno 1868 FC","https://www.uslsoccer.com/thomas-janjigian",23
"Connor Johnson","Reno 1868 FC","https://www.uslsoccer.com/connor-johnson",23
"James Kiffe","Reno 1868 FC","https://www.uslsoccer.com/james-kiffe",29
"Russell Klabough","Reno 1868 FC","https://www.uslsoccer.com/russell-klabough",28
"Duke Lacroix","Reno 1868 FC","https://www.uslsoccer.com/duke-lacroix",24
"JT Marcinkowski","Reno 1868 FC","https://www.uslsoccer.com/jt-marcinkowski",21
"Paul Marie","Reno 1868 FC","https://www.uslsoccer.com/paul-marie",23
"Lindo Mfeka","Reno 1868 FC","https://www.uslsoccer.com/lindo-mfeka",24
"Christo Michaelson","Reno 1868 FC","https://www.uslsoccer.com/christo-michaelson",22
"Jordan Murrell","Reno 1868 FC","https://www.uslsoccer.com/jordan-murrell",25
"Danny Musovski","Reno 1868 FC","https://www.uslsoccer.com/danny-musovski",22
"Kevin Partida","Reno 1868 FC","https://www.uslsoccer.com/kevin-partida",23
"Joel Qviberg","Reno 1868 FC","https://www.uslsoccer.com/joel-qviberg",25
"Brent Richards","Reno 1868 FC","https://www.uslsoccer.com/brent-richards",28
"Mohamed Thiaw","Reno 1868 FC","https://www.uslsoccer.com/mohamed-thiaw",23
"Tommy Thompson","Reno 1868 FC","https://www.uslsoccer.com/tommy-thompson",22
"Ivan Valencia","Reno 1868 FC","https://www.uslsoccer.com/ivan-valencia",19
"Chris Wehan","Reno 1868 FC","https://www.uslsoccer.com/chris-wehan",24
"Dembakwi Yomba","Reno 1868 FC","https://www.uslsoccer.com/dembakwi-yomba",21
"Kyle Adams","RGVFC Toros","https://www.uslsoccer.com/kyle-adams",21
"Pablo Aguilar","RGVFC Toros","https://www.uslsoccer.com/pablo-aguilar",23
"Eric Bird","RGVFC Toros","https://www.uslsoccer.com/eric-bird",25
"David Cabrera","RGVFC Toros","https://www.uslsoccer.com/david-cabrera",23
"Wilmer Cabrera","RGVFC Toros","https://www.uslsoccer.com/wilmer-cabrera",17
"Robert Castellanos","RGVFC Toros","https://www.uslsoccer.com/robert-castellanos",20
"Nicolas Corti","RGVFC Toros","https://www.uslsoccer.com/nicolas-corti",23
"Guillermo Delgado","RGVFC Toros","https://www.uslsoccer.com/guillermo-delgado",24
"Tyler Deric","RGVFC Toros","https://www.uslsoccer.com/tyler-deric",29
"Richard Donkor","RGVFC Toros","https://www.uslsoccer.com/richard-donkor",22
"Conor Donovan","RGVFC Toros","https://www.uslsoccer.com/conor-donovan",22
"Jesus Enriquez","RGVFC Toros","https://www.uslsoccer.com/jesus-enriquez",20
"Monday Etim","RGVFC Toros","https://www.uslsoccer.com/monday-etim",19
"Victor Garza","RGVFC Toros","https://www.uslsoccer.com/victor-garza",26
"Luis Gil","RGVFC Toros","https://www.uslsoccer.com/luis-gil",24
"Kai Greene","RGVFC Toros","https://www.uslsoccer.com/kai-greene",25
"Jorginho James","RGVFC Toros","https://www.uslsoccer.com/jorginho-james",24
"Jordan Jones","RGVFC Toros","https://www.uslsoccer.com/jordan-jones",22
"Derek Luke","RGVFC Toros","https://www.uslsoccer.com/derek-luke",25
"Adam Lundkvist","RGVFC Toros","https://www.uslsoccer.com/adam-lundkvist",24
"George Malki","RGVFC Toros","https://www.uslsoccer.com/george-malki",26
"Bryce Marion","RGVFC Toros","https://www.uslsoccer.com/bryce-marion",22
"John Montano","RGVFC Toros","https://www.uslsoccer.com/john-montano",21
"Brandon Morales","RGVFC Toros","https://www.uslsoccer.com/brandon-morales",18
"Michael Nelson","RGVFC Toros","https://www.uslsoccer.com/michael-nelson",23
"Omar Ontiveros","RGVFC Toros","https://www.uslsoccer.com/omar-ontiveros",23
"Manny Padilla","RGVFC Toros","https://www.uslsoccer.com/manny-padilla",22
"Nicolas Perea","RGVFC Toros","https://www.uslsoccer.com/nicolas-perea",25
"Aldo Quintanilla","RGVFC Toros","https://www.uslsoccer.com/aldo-quintanilla",23
"Memo Rodríguez","RGVFC Toros","https://www.uslsoccer.com/memo-rodriguez",22
"Matt Sanchez","RGVFC Toros","https://www.uslsoccer.com/matt-sanchez",23
"Carlos Small","RGVFC Toros","https://www.uslsoccer.com/carlos-small",23
"Mac Steeves","RGVFC Toros","https://www.uslsoccer.com/mac-steeves",23
"Sheldon Sullivan","RGVFC Toros","https://www.uslsoccer.com/sheldon-sullivan",23
"Jared Watts","RGVFC Toros","https://www.uslsoccer.com/jared-watts",26
"Todd Wharton","RGVFC Toros","https://www.uslsoccer.com/todd-wharton",24
"Zach Wright","RGVFC Toros","https://www.uslsoccer.com/zach-wright",22
"Sam Bacon","Richmond Kickers","https://www.uslsoccer.com/sam-bacon",19
"Greg Boehme","Richmond Kickers","https://www.uslsoccer.com/greg-boehme",23
"Matt Bolduc","Richmond Kickers","https://www.uslsoccer.com/matt-bolduc",23
"Heviel Cordovés","Richmond Kickers","https://www.uslsoccer.com/heviel-cordoves",28
"Kent Dickey","Richmond Kickers","https://www.uslsoccer.com/kent-dickey",18
"Brandon Eaton","Richmond Kickers","https://www.uslsoccer.com/brandon-eaton",23
"Giuseppe Gentile","Richmond Kickers","https://www.uslsoccer.com/giuseppe-gentile",25
"Raul Gonzalez","Richmond Kickers","https://www.uslsoccer.com/raul-gonzalez",23
"Neil Hlavaty","Richmond Kickers","https://www.uslsoccer.com/neil-hlavaty",31
"Yudai Imura","Richmond Kickers","https://www.uslsoccer.com/yudai-imura",27
"Dane Kelly","Richmond Kickers","https://www.uslsoccer.com/dane-kelly",27
"Eric Klenofsky","Richmond Kickers","https://www.uslsoccer.com/eric-klenofsky",23
"Alex Lee","Richmond Kickers","https://www.uslsoccer.com/alex-lee",28
"Evan Lee","Richmond Kickers","https://www.uslsoccer.com/evan-lee",24
"Bruno Miranda","Richmond Kickers","https://www.uslsoccer.com/bruno-miranda",20
"Koby Osei-Wusu","Richmond Kickers","https://www.uslsoccer.com/koby-osei-wusu",22
"Fred Owusu Sekyere","Richmond Kickers","https://www.uslsoccer.com/fred-owusu-sekyere",32
"Mallan Roberts","Richmond Kickers","https://www.uslsoccer.com/mallan-roberts",26
"Conor Shanosky","Richmond Kickers","https://www.uslsoccer.com/conor-shanosky",26
"Brian Shriver","Richmond Kickers","https://www.uslsoccer.com/brian-shriver",30
"Trevor Spangenberg","Richmond Kickers","https://www.uslsoccer.com/trevor-spangenberg",27
"Scott Thomsen","Richmond Kickers","https://www.uslsoccer.com/scott-thomsen",24
"Braeden Troyer","Richmond Kickers","https://www.uslsoccer.com/braeden-troyer",25
"Oscar Umar","Richmond Kickers","https://www.uslsoccer.com/oscar-umar",25
"Mekeil Williams","Richmond Kickers","https://www.uslsoccer.com/mekeil-williams",27
"Travis Worra","Richmond Kickers","https://www.uslsoccer.com/travis-worra",25
"Finnlay Wyatt","Richmond Kickers","https://www.uslsoccer.com/finnlay-wyatt",23
"Austin Yearwood","Richmond Kickers","https://www.uslsoccer.com/austin-yearwood",23
"William Yomby","Richmond Kickers","https://www.uslsoccer.com/william-yomby",37
"Villyan Bijev","Sacramento Republic FC","https://www.uslsoccer.com/villyan-bijev",25
"Quincy Butler","Sacramento Republic FC","https://www.uslsoccer.com/quincy-butler",16
"Josh Cohen","Sacramento Republic FC","https://www.uslsoccer.com/josh-cohen",25
"Rafael Diaz","Sacramento Republic FC","https://www.uslsoccer.com/rafael-diaz",26
"Christian Eissele","Sacramento Republic FC","https://www.uslsoccer.com/christian-eissele",26
"Johan Garibay","Sacramento Republic FC","https://www.uslsoccer.com/johan-garibay",18
"Shannon Gomez","Sacramento Republic FC","https://www.uslsoccer.com/shannon-gomez",21
"Jeremy Hall","Sacramento Republic FC","https://www.uslsoccer.com/jeremy-hall",29
"Roberto Hategan","Sacramento Republic FC","https://www.uslsoccer.com/roberto-hategan",17
"Elliott Hord","Sacramento Republic FC","https://www.uslsoccer.com/elliott-hord",26
"Cameron Iwasa","Sacramento Republic FC","https://www.uslsoccer.com/cameron-iwasa",25
"Emrah Klimenta","Sacramento Republic FC","https://www.uslsoccer.com/emrah-klimenta",27
"Wilson Kneeshaw","Sacramento Republic FC","https://www.uslsoccer.com/wilson-kneeshaw",24
"Jordan Martinez","Sacramento Republic FC","https://www.uslsoccer.com/jordan-martinez",18
"Jure Matjašič","Sacramento Republic FC","https://www.uslsoccer.com/jure-matjasic",26
"Mark McEntosh","Sacramento Republic FC","https://www.uslsoccer.com/mark-mcentosh",17
"Adam Moffat","Sacramento Republic FC","https://www.uslsoccer.com/adam-moffat",32
"Hayden Partain","Sacramento Republic FC","https://www.uslsoccer.com/hayden-partain",23
"Carlos Rodriguez","Sacramento Republic FC","https://www.uslsoccer.com/carlos-rodriguez",22
"Justin Schmidt","Sacramento Republic FC","https://www.uslsoccer.com/justin-schmidt",24
"Cole Seiler","Sacramento Republic FC","https://www.uslsoccer.com/cole-seiler",24
"Mitchell Taintor","Sacramento Republic FC","https://www.uslsoccer.com/mitchell-taintor",23
"Josh Turnley","Sacramento Republic FC","https://www.uslsoccer.com/josh-turnley",24
"Jaime Villarreal","Sacramento Republic FC","https://www.uslsoccer.com/jaime-villarreal",23
"Esteban Zepeda","Sacramento Republic FC","https://www.uslsoccer.com/esteban-zepeda",18
"Jonathan Barden","Saint Louis FC","https://www.uslsoccer.com/jonathan-barden",25
"Joey Calistri","Saint Louis FC","https://www.uslsoccer.com/joey-calistri",24
"Michael Cox","Saint Louis FC","https://www.uslsoccer.com/michael-cox",25
"Kyle Culbertson","Saint Louis FC","https://www.uslsoccer.com/kyle-culbertson",25
"Kadeem Dacres","Saint Louis FC","https://www.uslsoccer.com/kadeem-dacres",26
"Albert Dikwa","Saint Louis FC","https://www.uslsoccer.com/albert-dikwa",20
"Wal Fall","Saint Louis FC","https://www.uslsoccer.com/wal-fall",25
"Jake Fenlason","Saint Louis FC","https://www.uslsoccer.com/jake-fenlason",25
"Sam Fink","Saint Louis FC","https://www.uslsoccer.com/sam-fink",25
"Tomas Gomez","Saint Louis FC","https://www.uslsoccer.com/tomas-gomez",25
"Kyle Greig","Saint Louis FC","https://www.uslsoccer.com/kyle-greig",28
"Corey Hertzog","Saint Louis FC","https://www.uslsoccer.com/corey-hertzog",27
"Lewis Hilton","Saint Louis FC","https://www.uslsoccer.com/lewis-hilton",24
"Phanuel Kavita","Saint Louis FC","https://www.uslsoccer.com/phanuel-kavita",25
"Austin Ledbetter","Saint Louis FC","https://www.uslsoccer.com/austin-ledbetter",23
"Cameron Lindley","Saint Louis FC","https://www.uslsoccer.com/cameron-lindley",20
"Jack Maher","Saint Louis FC","https://www.uslsoccer.com/jack-maher",18
"Austin Martz","Saint Louis FC","https://www.uslsoccer.com/austin-martz",26
"Edward Opoku","Saint Louis FC","https://www.uslsoccer.com/edward-opoku",21
"Lawson Redmon","Saint Louis FC","https://www.uslsoccer.com/lawson-redmon",16
"Sean Reynolds","Saint Louis FC","https://www.uslsoccer.com/sean-reynolds",28
"Tony Rocha","Saint Louis FC","https://www.uslsoccer.com/tony-rocha",24
"Seth Rudolph","Saint Louis FC","https://www.uslsoccer.com/seth-rudolph",27
"Patrick Schulte","Saint Louis FC","https://www.uslsoccer.com/patrick-schulte",17
"Pierre da Silva","Saint Louis FC","https://www.uslsoccer.com/pierre-dasilva",19
"Aedan Stanley","Saint Louis FC","https://www.uslsoccer.com/aedan-stanley",18
"Seth Stiebel","Saint Louis FC","https://www.uslsoccer.com/seth-stiebel",19
"Tony Walls","Saint Louis FC","https://www.uslsoccer.com/tony-walls",28
"Alex Bruce","San Antonio FC","https://www.uslsoccer.com/alex-bruce",19
"Ethan Bryant","San Antonio FC","https://www.uslsoccer.com/ethan-bryant",16
"Matt Cardone","San Antonio FC","https://www.uslsoccer.com/matt-cardone",25
"Rafa Castillo","San Antonio FC","https://www.uslsoccer.com/rafa-castillo",38
"Chris Christian","San Antonio FC","https://www.uslsoccer.com/chris-christian",29
"Greg Cochrane","San Antonio FC","https://www.uslsoccer.com/greg-cochrane",27
"Gianluca Cuomo","San Antonio FC","https://www.uslsoccer.com/gianluca-cuomo",25
"César Elizondo","San Antonio FC","https://www.uslsoccer.com/cesar-elizondo",30
"José Escalante","San Antonio FC","https://www.uslsoccer.com/jose-escalante",23
"Ryan Felix","San Antonio FC","https://www.uslsoccer.com/ryan-felix",25
"Omar Gordon","San Antonio FC","https://www.uslsoccer.com/omar-gordon",26
"Sonny Guadarrama","San Antonio FC","https://www.uslsoccer.com/sonny-guadarrama",31
"Éver Guzmán","San Antonio FC","https://www.uslsoccer.com/ever-guzman",30
"Cyprian Hedrick","San Antonio FC","https://www.uslsoccer.com/cyprian-hedrick",28
"Lee Johnston","San Antonio FC","https://www.uslsoccer.com/lee-johnston",25
"Darnell King","San Antonio FC","https://www.uslsoccer.com/darnell-king",27
"Mikey Lopez","San Antonio FC","https://www.uslsoccer.com/mikey-lopez",25
"Stephen McCarthy","San Antonio FC","https://www.uslsoccer.com/stephen-mccarthy",29
"Kyle Murphy","San Antonio FC","https://www.uslsoccer.com/kyle-murphy",25
"Connor Presley","San Antonio FC","https://www.uslsoccer.com/connor-presley",20
"Diego Restrepo","San Antonio FC","https://www.uslsoccer.com/diego-restrepo",30
"Ryan Roushandel","San Antonio FC","https://www.uslsoccer.com/ryan-roushandel",32
"Mike Seth","San Antonio FC","https://www.uslsoccer.com/mike-seth",30
"Kris Tyrpak","San Antonio FC","https://www.uslsoccer.com/kris-tyrpak",26
"Charlie Ward","San Antonio FC","https://www.uslsoccer.com/charlie-ward",23
"Tony Alfaro","Seattle Sounders FC 2","https://www.uslsoccer.com/tony-alfaro",25
"Khai Brisco","Seattle Sounders FC 2","https://www.uslsoccer.com/khai-brisco",17
"Calle Brown","Seattle Sounders FC 2","https://www.uslsoccer.com/calle-brown",26
"Antonee Burke-Gilroy","Seattle Sounders FC 2","https://www.uslsoccer.com/antonee-burke-gilroy",20
"Handwalla Bwana","Seattle Sounders FC 2","https://www.uslsoccer.com/handwalla-bwana",19
"Sakari Carter","Seattle Sounders FC 2","https://www.uslsoccer.com/sakari-carter",18
"Jacob Castro","Seattle Sounders FC 2","https://www.uslsoccer.com/jacob-castro",18
"Felix Chenkam","Seattle Sounders FC 2","https://www.uslsoccer.com/felix-chenkam",19
"Jesse Daley","Seattle Sounders FC 2","https://www.uslsoccer.com/jesse-daley",20
"Jordy Delem","Seattle Sounders FC 2","https://www.uslsoccer.com/jordy-delem",25
"Alec Diaz","Seattle Sounders FC 2","https://www.uslsoccer.com/alec-diaz",16
"Connor Drought","Seattle Sounders FC 2","https://www.uslsoccer.com/connor-drought",17
"Rodrigue Ele","Seattle Sounders FC 2","https://www.uslsoccer.com/rodrigue-ele",20
"David Estrada","Seattle Sounders FC 2","https://www.uslsoccer.com/david-estrada",30
"Sam Fowler","Seattle Sounders FC 2","https://www.uslsoccer.com/sam-fowler",17
"Waylon Francis","Seattle Sounders FC 2","https://www.uslsoccer.com/waylon-francis",27
"Azriel Gonzalez","Seattle Sounders FC 2","https://www.uslsoccer.com/azriel-gonzalez",17
"Nick Hinds","Seattle Sounders FC 2","https://www.uslsoccer.com/nick-hinds",20
"Shandon Hopeau","Seattle Sounders FC 2","https://www.uslsoccer.com/shandon-hopeau",19
"Peter Kingston","Seattle Sounders FC 2","https://www.uslsoccer.com/peter-kingston",17
"Conrad Lee","Seattle Sounders FC 2","https://www.uslsoccer.com/conrad-lee",16
"Blake Malone","Seattle Sounders FC 2","https://www.uslsoccer.com/blake-malone",17
"Cameron Martin","Seattle Sounders FC 2","https://www.uslsoccer.com/cameron-martin",18
"Jordan McCrary","Seattle Sounders FC 2","https://www.uslsoccer.com/jordan-mccrary",24
"Bryan Meredith","Seattle Sounders FC 2","https://www.uslsoccer.com/bryan-meredith",28
"Gio Miglietti","Seattle Sounders FC 2","https://www.uslsoccer.com/gio-miglietti",18
"Jake Morris","Seattle Sounders FC 2","https://www.uslsoccer.com/jake-morris",19
"Lamar Neagle","Seattle Sounders FC 2","https://www.uslsoccer.com/lamar-neagle",31
"Alfonso Ocampo-Chavez","Seattle Sounders FC 2","https://www.uslsoccer.com/alfonso-ocampo-chavez",16
"David Olsen","Seattle Sounders FC 2","https://www.uslsoccer.com/david-olsen",22
"Sam Rogers","Seattle Sounders FC 2","https://www.uslsoccer.com/sam-rogers",19
"Alex Roldan","Seattle Sounders FC 2","https://www.uslsoccer.com/alex-roldan",21
"Ray Saari","Seattle Sounders FC 2","https://www.uslsoccer.com/ray-saari",23
"Ray Serrano","Seattle Sounders FC 2","https://www.uslsoccer.com/ray-serrano",16
"Harry Shipp","Seattle Sounders FC 2","https://www.uslsoccer.com/harry-shipp",26
"Rudy Stretch","Seattle Sounders FC 2","https://www.uslsoccer.com/rudy-stretch",18
"Dylan Teves","Seattle Sounders FC 2","https://www.uslsoccer.com/dylan-teves",18
"Gabe Threadgold","Seattle Sounders FC 2","https://www.uslsoccer.com/gabe-threadgold",17
"Denso Ulysse","Seattle Sounders FC 2","https://www.uslsoccer.com/denso-ulysse",19
"Ibrahim Usman","Seattle Sounders FC 2","https://www.uslsoccer.com/ibrahim-usman",18
"Marlon Vargas","Seattle Sounders FC 2","https://www.uslsoccer.com/marlon-vargas",17
"Henry Wingo","Seattle Sounders FC 2","https://www.uslsoccer.com/henry-wingo",22
"Emiliano Amor","Swope Park Rangers","https://www.uslsoccer.com/emiliano-amor",23
"Dakota Barnathan","Swope Park Rangers","https://www.uslsoccer.com/dakota-barnathan",23
"Hadji Barry","Swope Park Rangers","https://www.uslsoccer.com/hadji-barry",25
"Kharlton Belmar","Swope Park Rangers","https://www.uslsoccer.com/kharlton-belmar",25
"Camilo Benitez","Swope Park Rangers","https://www.uslsoccer.com/camilo-benitez",18
"Justin Bilyeu","Swope Park Rangers","https://www.uslsoccer.com/justin-bilyeu",24
"Gianluca Busio","Swope Park Rangers","https://www.uslsoccer.com/gianluca-busio",16
"Sebastian Cruz","Swope Park Rangers","https://www.uslsoccer.com/sebastian-cruz",17
"Eric Dick","Swope Park Rangers","https://www.uslsoccer.com/eric-dick",23
"Amer Didic","Swope Park Rangers","https://www.uslsoccer.com/amer-didic",23
"Brad Evans","Swope Park Rangers","https://www.uslsoccer.com/brad-evans",33
"Ryan Fessler","Swope Park Rangers","https://www.uslsoccer.com/ryan-fessler",17
"Wilson Harris","Swope Park Rangers","https://www.uslsoccer.com/wilson-harris",18
"Felipe Hernandez","Swope Park Rangers","https://www.uslsoccer.com/felipe-hernandez",20
"Christian Herrera","Swope Park Rangers","https://www.uslsoccer.com/christian-herrera",21
"Sean Karani","Swope Park Rangers","https://www.uslsoccer.com/sean-karani",17
"Roman Knox","Swope Park Rangers","https://www.uslsoccer.com/roman-knox",18
"Wan Kuzain Wan Kamal","Swope Park Rangers","https://www.uslsoccer.com/wan-kuzain-wan-kamal",19
"Matt Lewis","Swope Park Rangers","https://www.uslsoccer.com/matt-lewis",21
"Jaylin Lindsey","Swope Park Rangers","https://www.uslsoccer.com/jaylin-lindsey",18
"William Little","Swope Park Rangers","https://www.uslsoccer.com/william-little",20
"Cristian Lobato","Swope Park Rangers","https://www.uslsoccer.com/cristian-lobato",29
"Darrin MacLeod","Swope Park Rangers","https://www.uslsoccer.com/darrin-macleod",24
"Parker Maher","Swope Park Rangers","https://www.uslsoccer.com/parker-maher",25
"Massimo McGuire","Swope Park Rangers","https://www.uslsoccer.com/massimo-mcguire",17
"Chase Minter","Swope Park Rangers","https://www.uslsoccer.com/chase-minter",25
"Kaveh Rad","Swope Park Rangers","https://www.uslsoccer.com/kaveh-rad",17
"Jahon Rad","Swope Park Rangers","https://www.uslsoccer.com/jahon-rad",17
"Bryam Rebellón","Swope Park Rangers","https://www.uslsoccer.com/bryam-rebellon",26
"Diego Rubio","Swope Park Rangers","https://www.uslsoccer.com/diego-rubio",25
"Rodrigo Saravia","Swope Park Rangers","https://www.uslsoccer.com/rodrigo-saravia",25
"Matheus Silva","Swope Park Rangers","https://www.uslsoccer.com/matheus-silva",21
"Seth Sinovic","Swope Park Rangers","https://www.uslsoccer.com/seth-sinovic",31
"Graham Smith","Swope Park Rangers","https://www.uslsoccer.com/graham-hennessy-smith",22
"Colton Storm","Swope Park Rangers","https://www.uslsoccer.com/colton-storm",24
"Adrian Zendejas","Swope Park Rangers","https://www.uslsoccer.com/adrian-zendejas",22
"Luke Boden","Tampa Bay Rowdies","https://www.uslsoccer.com/luke-boden",29
"Stefano Bonomo","Tampa Bay Rowdies","https://www.uslsoccer.com/stefano-bonomo",25
"Joe Cole","Tampa Bay Rowdies","https://www.uslsoccer.com/joe-cole",36
"Neill Collins","Tampa Bay Rowdies","https://www.uslsoccer.com/neill-collins",34
"Kyle Curinga","Tampa Bay Rowdies","https://www.uslsoccer.com/kyle-curinga",24
"Leo Fernandes","Tampa Bay Rowdies","https://www.uslsoccer.com/leo-fernandes",26
"Akira Fitzgerald","Tampa Bay Rowdies","https://www.uslsoccer.com/akira-fitzgerald",30
"Junior Flemmings","Tampa Bay Rowdies","https://www.uslsoccer.com/junior-flemmings",22
"Hunter Gorskie","Tampa Bay Rowdies","https://www.uslsoccer.com/hunter-gorskie",27
"Jochen Graf","Tampa Bay Rowdies","https://www.uslsoccer.com/jochen-graf",28
"Sebastián Guenzatti","Tampa Bay Rowdies","https://www.uslsoccer.com/sebastian-guenzatti",27
"Georgi Hristov","Tampa Bay Rowdies","https://www.uslsoccer.com/georgi-hristov",33
"Max Lachowecki","Tampa Bay Rowdies","https://www.uslsoccer.com/max-lachowecki",26
"Ivan Magalhães","Tampa Bay Rowdies","https://www.uslsoccer.com/ivan-magalhaes",24
"Cody Mizell","Tampa Bay Rowdies","https://www.uslsoccer.com/cody-mizell",26
"Tamika Mkandawire","Tampa Bay Rowdies","https://www.uslsoccer.com/tamika-mkandawire",35
"Alex Morrell","Tampa Bay Rowdies","https://www.uslsoccer.com/alex-morrell",24
"David Najem","Tampa Bay Rowdies","https://www.uslsoccer.com/david-najem",26
"Michael Nanchoff","Tampa Bay Rowdies","https://www.uslsoccer.com/michael-nanchoff",29
"Dominic Oduro","Tampa Bay Rowdies","https://www.uslsoccer.com/dominic-oduro",23
"Kwadwo Poku","Tampa Bay Rowdies","https://www.uslsoccer.com/kwadwo-poku",26
